SA4_CODE_2021,C16_Aus_Mo_O_B_OS,C16_Aus_BP_B_Aus,C16_Aus_Bplace_NS,C16_Aus_Tot_resp,C16_Aus_Ab_BP_B_OS,C16_Aus_Ab_Fa_O_B_OS,C16_Aus_Ab_Mo_O_B_OS,C16_Aus_Ab_BP_B_Aus,C16_Aus_Abor_Bplace_NS,C16_Aus_Abor_Tot_resp,C16_Chi_BP_B_OS,C16_Chi_Fa_O_B_OS,C16_Chi_Mo_O_B_OS,C16_Chi_BP_B_Aus,C16_Chi_Bplace_NS,C16_Chi_Tot_resp,C16_Cro_BP_B_OS,C16_Cro_Fa_O_B_OS,C16_Cro_Mo_O_B_OS,C16_Cro_BP_B_Aus,C16_Cro_Bplace_NS,C16_Cro_Tot_resp,C16_Dut_BP_B_OS,C16_Dut_Fa_O_B_OS,C16_Dut_Mo_O_B_OS,C16_Dut_BP_B_Aus,C16_Dut_Bplace_NS,C16_Dut_Tot_resp,C16_Eng_BP_B_OS,C16_Eng_Fa_O_B_OS,C16_Eng_Mo_O_B_OS,C16_Eng_BP_B_Aus,C16_Eng_Bplace_NS,C16_Eng_Tot_resp,C16_Fil_BP_B_OS,C16_Fil_Fa_O_B_OS,C16_Fil_Mo_O_B_OS,C16_Fil_BP_B_Aus,C16_Fil_Bplace_NS,C16_Fil_Tot_resp,C16_Fre_BP_B_OS,C16_Fre_Fa_O_B_OS,C16_Fre_Mo_O_B_OS,C16_Fre_BP_B_Aus,C16_Fre_Bplace_NS,C16_Fre_Tot_resp,C16_Ger_BP_B_OS,C16_Ger_Fa_O_B_OS,C16_Ger_Mo_O_B_OS,C16_Ger_BP_B_Aus,C16_Ger_Bplace_NS,C16_Ger_Tot_resp,C16_Gre_BP_B_OS,C16_Gre_Fa_O_B_OS,C16_Gre_Mo_O_B_OS,C16_Gre_BP_B_Aus,C16_Gre_Bplace_NS,C16_Gre_Tot_resp,C16_Hun_BP_B_OS,C16_Hun_Fa_O_B_OS,C16_Hun_Mo_O_B_OS,C16_Hun_BP_B_Aus,C16_Hun_Bplace_NS,C16_Hun_Tot_resp,C16_Ind_BP_B_OS,C16_Ind_Fa_O_B_OS,C16_Ind_Mo_O_B_OS,C16_Ind_BP_B_Aus,C16_Ind_Bplace_NS,C16_Ind_Tot_resp,C16_Iri_BP_B_OS,C16_Iri_Fa_O_B_OS,C16_Iri_Mo_O_B_OS,C16_Iri_BP_B_Aus,C16_Iri_Bplace_NS,C16_Iri_Tot_resp,C16_Ita_BP_B_OS,C16_Ita_Fa_O_B_OS,C16_Ita_Mo_O_B_OS,C16_Ita_BP_B_Aus,C16_Ita_Bplace_NS,C16_Ita_Tot_resp,C16_Kor_BP_B_OS,C16_Kor_Fa_O_B_OS,C16_Kor_Mo_O_B_OS,C16_Kor_BP_B_Aus,C16_Kor_Bplace_NS,C16_Kor_Tot_resp,C16_Leb_BP_B_OS,C16_Leb_Fa_O_B_OS,C16_Leb_Mo_O_B_OS,C16_Leb_BP_B_Aus,C16_Leb_Bplace_NS,C16_Leb_Tot_resp,C16_Mac_BP_B_OS,C16_Mac_Fa_O_B_OS,C16_Mac_Mo_O_B_OS,C16_Mac_BP_B_Aus,C16_Mac_Bplace_NS,C16_Mac_Tot_resp,C16_Mal_BP_B_OS,C16_Mal_Fa_O_B_OS,C16_Mal_Mo_O_B_OS,C16_Mal_BP_B_Aus,C16_Mal_Bplace_NS,C16_Mal_Tot_resp,C16_Mao_BP_B_OS,C16_Mao_Fa_O_B_OS,C16_Mao_Mo_O_B_OS,C16_Mao_BP_B_Aus,C16_Mao_Bplace_NS,C16_Mao_Tot_resp,C16_NZ_BP_B_OS,C16_NZ_Fa_O_B_OS,C16_NZ_Mo_O_B_OS,C16_NZ_BP_B_Aus,C16_NZ_Bplace_NS,C16_NZ_Tot_resp,C16_Pol_BP_B_OS,C16_Pol_Fa_O_B_OS,C16_Pol_Mo_O_B_OS,C16_Pol_BP_B_Aus,C16_Pol_Bplace_NS,C16_Pol_Tot_resp,C16_Rus_BP_B_OS,C16_Rus_Fa_O_B_OS,C16_Rus_Mo_O_B_OS,C16_Rus_BP_B_Aus,C16_Rus_Birthplac_ns,C16_Rus_Tot_resp,C16_Sam_BP_B_OS,C16_Sam_Fa_O_B_OS,C16_Sam_Mo_O_B_OS,C16_Sam_BP_B_Aus,C16_Sam_Birthplac_ns,C16_Sam_Tot_resp,C16_Sco_BP_B_OS,C16_Sco_Fa_O_B_OS,C16_Sco_Mo_O_B_OS,C16_Sco_BP_B_Aus,C16_Sco_Birthplac_ns,C16_Sco_Tot_resp,C16_Ser_BP_B_OS,C16_Ser_Fa_O_B_OS,C16_Ser_Mo_O_B_OS,C16_Ser_BP_B_Aus,C16_Ser_Bplace_NS,C16_Ser_Tot_resp,C16_SAf_BP_B_OS,C16_SAf_Fa_O_B_OS,C16_SAf_Mo_O_B_OS,C16_SAf_BP_B_Aus,C16_SAf_Bplace_NS,C16_SAf_Tot_resp,C16_Span_BP_B_OS,C16_Span_Fa_O_B_OS,C16_Span_Mo_O_B_OS,C16_Span_BP_B_Aus,C16_Span_Bplace_NS,C16_Span_Tot_resp,C16_SriL_BP_B_OS,C16_SriL_Fa_O_B_OS,C16_SriL_Mo_O_B_OS,C16_SriL_BP_B_Aus,C16_SriL_Bplace_NS,C16_SriL_Tot_resp,C16_Viet_BP_B_OS,C16_Viet_Fa_O_B_OS,C16_Viet_Mo_O_B_OS,C16_Viet_BP_B_Aus,C16_Viet_Bplace_NS,C16_Viet_Tot_resp,C16_Wel_BP_B_OS,C16_Wel_Fa_O_B_OS,C16_Wel_Mo_O_B_OS,C16_Wel_BP_B_Aus,C16_Wel_Bplace_NS,C16_Wel_Tot_resp,C16_Oth_BP_B_OS,C16_Oth_Fa_O_B_OS,C16_Oth_Mo_O_B_OS,C16_Oth_BP_B_Aus,C16_Oth_Bplace_NS,C16_Oth_Tot_resp,C16_Anc_ns_BP_B_OS,C16_Anc_ns_Fa_O_B_OS,C16_Anc_ns_Mo_O_B_OS,C16_Anc_ns_BP_B_Aus,C16_Anc_ns_Bplace_NS,C16_Anc_NS_Tot_resp,C16_Tot_P_BP_B_OS,C16_Tot_P_Fa_O_B_OS,C16_Tot_P_Mo_O_B_OS,C16_Tot_P_BP_B_Aus,C16_Tot_P_Bplace_NS,C16_Tot_P_Tot_resp,C21_Aus_BP_B_OS,C21_Aus_Fa_O_B_OS,C21_Aus_Mo_O_B_OS,C21_Aus_BP_B_Aus
203,6845,82353,1619,101769,5,19,9,334,13,380,2844,111,194,541,26,3716,2735,377,201,816,48,4177,3177,1096,693,2334,85,7385,15276,8955,6515,76340,1698,108784,1439,32,247,55,27,1800,417,111,95,625,9,1257,2955,1070,651,7702,174,12552,1165,268,95,744,33,2305,684,122,72,265,21,1164,2717,98,52,96,15,2978,3478,2426,1557,29361,454,37276,4344,1287,529,5050,184,11394,180,0,14,9,0,203,201,63,24,116,0,404,1155,165,72,281,17,1690,911,250,148,613,16,1938,377,76,55,62,24,594,727,424,311,145,3,1610,1522,321,199,744,38,2824,454,76,61,144,8,743,92,32,9,11,0,144,4135,2495,1834,23591,458,32513,921,96,67,117,23,1224,486,101,90,78,10,765,660,103,95,301,14,1173,378,46,33,51,4,512,722,27,43,13,9,814,628,217,139,876,22,1882,11329,1742,1267,3195,246,17779,612,150,124,2000,15419,18305,57439,18706,13063,170238,19487,278933,2127,11971,8783,95275
204,3479,59426,1308,69818,4,21,3,211,3,242,865,33,66,338,25,1327,349,43,27,103,11,533,1439,489,271,912,36,3147,7189,4812,3415,52548,1252,69216,626,12,128,31,21,818,253,56,31,502,6,848,1919,642,419,5971,140,9091,290,118,30,267,21,726,238,58,18,86,3,403,739,43,14,43,9,848,1401,1152,708,19510,347,23118,2322,689,293,3219,101,6624,66,0,4,3,5,78,68,27,8,58,6,167,67,23,8,29,4,131,308,107,67,286,12,780,196,46,48,37,3,330,297,196,174,114,12,793,525,98,55,296,19,993,138,22,27,90,3,280,27,5,9,7,0,48,1777,1237,897,15180,284,19375,119,31,12,25,4,191,156,30,27,23,4,240,186,23,36,157,5,407,147,30,5,19,0,201,51,5,16,6,0,78,289,78,50,474,5,896,3849,820,558,1636,81,6944,250,71,66,1678,11505,13570,22129,9402,6490,117768,14405,170194,882,5834,4140,63211
205,6167,93837,2256,112284,9,15,14,492,19,549,1379,66,90,476,26,2037,419,83,35,146,19,702,3963,1143,791,2505,100,8502,15355,8213,6155,78928,2175,110826,1040,45,254,34,28,1401,360,66,53,545,16,1040,2718,894,603,6833,184,11232,757,165,71,493,19,1505,386,74,33,162,7,662,1226,67,43,86,21,1443,3027,1863,1185,23777,508,30360,3576,1031,407,4665,153,9832,87,0,4,0,0,91,48,21,9,65,3,146,62,11,10,36,3,122,1156,269,134,849,30,2438,382,110,61,69,8,630,726,326,272,210,27,1561,999,156,82,494,30,1761,258,53,26,129,8,474,62,13,12,5,0,92,4263,2157,1662,21629,461,30172,170,23,11,43,0,247,344,58,33,43,5,483,331,50,41,211,3,636,321,52,29,37,5,444,303,14,25,7,6,355,556,153,107,682,20,1518,5893,1204,879,2682,160,10818,514,169,112,2825,19215,22835,43032,16210,11509,176502,24155,271408,1777,10293,7505,100173
206,13365,84097,1367,120553,30,53,13,433,6,535,58658,845,1188,1256,422,62369,2383,427,218,684,24,3736,3217,1400,886,2149,60,7712,37196,16554,11982,90325,1717,157774,3478,85,515,80,33,4191,3463,460,337,1331,46,5637,6555,1973,1423,9995,188,20134,17116,2221,1039,5071,248,25695,1315,329,191,487,23,2345,16375,437,300,240,88,17440,13065,5801,3974,50250,688,73778,23696,4886,2416,13230,451,44679,4318,28,66,70,31,4513,3374,469,297,641,64,4845,1479,221,139,450,27,2316,2209,633,430,1245,38,4555,1307,124,96,79,22,1628,3984,715,608,242,41,5590,4234,895,630,1728,64,7551,2748,266,223,501,43,3781,319,36,20,16,0,391,10710,4443,3517,32656,483,51809,1467,132,95,190,19,1903,1462,190,161,88,11,1912,3082,216,189,374,30,3891,2372,269,183,162,19,3005,9094,117,271,92,150,9724,1304,352,260,1631,26,3573,61297,5552,4614,6679,846,78988,2218,219,182,1486,49423,53528,263684,39672,28748,204542,55028,591674,5702,20703,16613,88939
207,7869,56388,856,77327,7,17,7,102,3,136,69422,871,1618,1096,470,73477,1139,167,138,357,10,1811,1959,681,374,1089,24,4127,17243,9045,6543,57893,948,91672,1714,47,254,33,20,2068,1070,214,177,671,15,2147,3119,954,684,5339,100,10196,12705,1678,918,4870,159,20330,920,135,95,259,15,1424,11344,324,247,159,83,12157,4268,2646,1941,26921,325,36101,12429,2492,1221,8183,227,24552,2624,18,67,25,13,2747,1114,193,134,310,16,1767,1071,115,103,306,12,1607,846,226,116,457,17,1662,250,50,40,21,3,364,1333,460,332,143,16,2284,1838,308,216,607,19,2988,942,89,116,159,11,1317,86,18,13,0,0,117,4398,2483,1902,19752,279,28814,579,78,29,70,3,759,1328,175,120,49,10,1682,881,71,85,183,9,1229,3206,203,169,135,21,3734,4496,95,195,42,38,4866,574,183,133,867,12,1769,27547,2539,2485,3541,246,36358,1068,115,78,886,14469,16616,173274,21556,16627,130561,17620,359638,3740,10055,8467,53048
208,12030,77250,1173,109598,8,15,13,139,0,175,23879,445,767,798,190,26079,1456,230,143,387,8,2224,2868,883,532,1345,40,5668,29640,12959,9474,71888,1376,125337,2192,47,361,46,24,2670,2064,300,235,924,30,3553,5346,1488,1052,6805,139,14830,12595,1633,937,4856,191,20212,1974,363,214,496,25,3072,12763,318,246,190,91,13608,8086,3688,2476,32380,485,47115,8951,2364,1189,7259,180,19943,1352,21,28,17,3,1421,823,197,79,269,13,1381,367,81,46,122,0,616,888,253,200,496,13,1850,616,92,58,38,11,815,2119,637,552,189,24,3521,6603,1096,809,1704,68,10280,6332,378,356,477,49,7592,151,35,16,7,3,212,7588,3188,2365,22880,360,36381,1151,105,65,157,14,1492,3831,436,306,112,31,4716,1308,135,113,237,14,1807,2473,264,252,182,23,3194,2129,53,111,30,16,2339,998,243,157,973,9,2380,36158,4713,4062,5195,331,50459,1459,256,176,1382,18659,21932,161137,30943,23022,166145,22454,403701,4646,17391,13972,77949
209,9466,91527,1628,121934,15,36,17,669,15,752,22881,390,604,795,181,24851,2812,377,215,749,38,4191,2247,765,477,1508,44,5041,21714,11367,8052,81288,1792,124213,4594,128,441,79,75,5317,1082,166,144,806,20,2218,3554,1216,810,7630,137,13347,15605,2365,1302,5779,344,25395,768,166,107,264,12,1317,20339,316,237,153,126,21171,5416,3468,2196,33996,561,45637,31238,6235,2885,18131,793,59282,698,19,49,3,3,772,5894,1040,441,870,111,8356,12885,1460,845,2422,196,17808,3705,921,526,2233,89,7474,824,119,96,89,17,1145,1474,580,410,234,34,2732,1840,348,254,694,29,3165,794,85,105,185,10,1179,1238,75,42,29,36,1420,5184,2889,2127,23129,372,33701,1579,164,88,168,16,2015,872,175,126,57,15,1245,1643,178,123,376,19,2339,4308,179,108,159,27,4781,8273,117,208,77,102,8777,651,247,157,930,13,1998,50641,3926,2943,4655,693,62858,2567,247,196,1951,23286,28247,214908,32843,21475,196784,29343,495353,8265,16548,11404,95888
210,6098,57775,1255,80259,15,22,22,317,5,381,6960,152,270,397,59,7838,2742,347,178,610,36,3913,1317,434,259,837,21,2868,15425,6980,4975,48036,1203,76619,4547,81,388,59,50,5125,620,97,72,401,18,1208,2630,719,463,4306,116,8234,7297,1172,542,2731,255,11997,541,97,58,173,5,874,15048,238,158,107,97,15648,3371,2130,1296,20376,370,27543,24107,4379,2184,12303,679,43652,310,7,23,10,0,350,9926,2114,866,1209,213,14328,1463,253,105,436,21,2278,5395,922,668,2461,89,9535,881,122,113,65,18,1199,1057,346,283,112,34,1832,1932,281,199,682,27,3121,491,46,59,93,5,694,2543,135,60,28,43,2809,3437,1666,1282,13346,272,20003,1019,115,67,113,24,1338,424,105,40,32,4,605,1402,125,88,243,23,1881,4222,125,85,84,24,4540,4202,57,129,34,55,4477,392,115,72,510,16,1105,69888,4268,2698,3758,734,81346,2632,263,176,1353,18326,22750,180056,23610,14882,121780,23047,363375,10432,11217,7670,60814
211,14125,124292,2079,163532,8,26,26,335,13,408,36764,469,909,1061,273,39476,1332,274,118,407,24,2155,7290,2050,1277,4081,135,14833,35625,18335,13429,109922,2263,179574,3223,81,408,66,30,3808,1291,229,168,1009,26,2723,6946,2140,1364,10876,240,21566,4770,1047,503,2753,81,9154,1682,284,151,454,25,2596,11576,369,257,207,57,12466,7307,4254,2733,38158,594,53046,9845,3028,1367,9493,244,23977,1565,20,48,24,3,1660,795,138,86,189,13,1221,485,70,43,253,10,861,1282,467,253,916,22,2940,679,134,97,93,15,1018,1742,814,616,305,26,3503,2733,382,361,880,35,4391,959,99,110,234,10,1412,254,41,21,5,17,338,8184,4374,3249,31568,492,47867,800,103,63,125,12,1103,2040,316,243,124,12,2735,1164,120,75,372,23,1754,4804,347,223,234,22,5630,2830,49,149,34,28,3090,1242,370,234,1286,19,3151,32208,3712,2820,5141,373,44254,1361,234,180,2358,18999,23132,168021,37117,26463,243364,24639,499604,4734,20796,15450,122881
212,14054,109127,2209,155057,27,58,27,424,13,549,74323,575,1187,931,541,77557,4012,440,234,657,58,5401,7001,1660,1049,3360,133,13203,44739,15830,12073,91790,2330,166762,10503,206,807,114,98,11728,3489,247,180,862,54,4832,6875,1760,1136,8291,225,18287,16594,2146,1182,5122,246,25290,3298,354,229,536,71,4488,50708,586,452,279,315,52340,8230,3766,2637,30430,539,45602,15551,3512,1712,9580,422,30777,3612,12,84,11,5,3724,2852,442,218,336,60,3908,1432,181,89,163,15,1880,2138,597,358,1123,33,4249,3148,256,197,104,65,3770,2917,906,603,353,46,4825,4825,450,335,762,75,6447,2831,159,160,265,55,3470,4296,224,106,28,92,4746,9444,3747,2886,24363,463,40903,5425,316,176,280,87,6284,2582,351,217,120,21,3291,3228,161,162,334,43,3928,23194,618,363,299,125,24599,23031,241,418,131,246,24067,1127,271,179,1003,22,2602,133265,5731,4727,5308,1563,150594,6170,370,305,2286,34849,43980,431993,38781,28697,212457,43332,755260,17639,21307,16391,112548
213,13039,99287,2133,143570,169,75,30,569,15,858,38441,501,914,824,401,41081,8049,889,485,1615,129,11167,2899,1024,644,1702,46,6315,37851,13975,10726,82246,2324,147122,21503,362,1254,234,203,23556,1507,205,154,776,37,2679,6075,1650,1152,8321,245,17443,12023,1980,999,4462,234,19698,1500,220,145,372,31,2268,48941,574,377,256,338,50486,8152,3809,2565,31642,517,46685,20778,4849,2401,13634,515,42177,1583,12,47,27,10,1679,5934,1341,562,719,91,8647,9899,1027,576,1658,151,13311,18752,3229,1971,7889,284,32125,5077,395,292,135,117,6016,3582,754,645,269,66,5316,5556,681,488,1451,63,8239,1388,115,111,225,18,1857,5258,250,96,28,130,5762,8692,3464,2677,22203,426,37462,4731,420,249,434,58,5892,1459,163,131,73,16,1842,4627,273,201,354,46,5501,5414,190,116,143,43,5906,45892,449,853,350,630,48174,938,269,208,938,16,2369,107879,5867,4492,5566,1385,125189,6302,399,333,2153,40049,49236,404888,40952,29414,203276,48914,727444,19117,20616,15357,100653
214,9224,80226,1667,105539,0,25,16,279,7,327,2761,150,181,481,38,3611,958,137,82,239,12,1428,3365,981,668,1818,80,6912,29525,12141,9204,71152,1951,123973,1627,36,306,42,32,2043,829,139,120,831,19,1938,3481,1138,800,6124,141,11684,2467,472,232,1130,54,4355,684,162,73,200,15,1134,2753,132,119,105,35,3144,5881,2661,1859,23757,457,34615,4426,1378,647,4470,149,11070,122,3,16,4,0,145,378,98,45,115,15,651,197,33,21,52,5,308,752,201,113,433,17,1516,1216,195,141,96,29,1677,1449,617,397,198,16,2677,1333,227,149,433,19,2161,761,72,64,131,9,1037,377,41,38,6,9,471,7269,2985,2261,19185,414,32114,478,54,21,57,13,623,1000,165,116,60,11,1352,644,72,64,255,13,1048,721,132,68,103,7,1031,330,15,32,6,0,383,1158,259,182,786,26,2411,11674,2142,1665,2971,227,18679,796,164,135,1774,15629,18498,74103,23082,16875,155214,19870,289144,2474,13902,10731,84354
215,2024,54282,1314,61033,0,34,0,454,18,506,988,20,46,220,21,1295,216,33,7,133,7,396,658,229,146,521,12,1566,3962,2715,2051,47655,1382,57765,688,16,134,23,14,875,131,23,12,331,13,510,720,323,241,7988,159,9431,466,125,33,357,14,995,183,33,18,71,9,314,1086,23,12,24,12,1157,686,540,359,13531,278,15394,2293,600,263,3512,148,6816,110,4,4,7,0,125,43,5,10,25,5,88,17,3,10,5,0,35,99,74,19,120,0,312,193,47,40,63,0,343,213,88,85,59,6,451,191,55,29,190,3,468,53,11,12,31,4,111,110,11,9,5,4,139,942,731,484,12981,294,15432,40,5,0,10,0,55,147,25,16,15,0,203,106,21,4,85,5,221,132,10,4,9,3,158,411,7,6,3,11,438,131,54,24,409,8,626,4659,526,408,1090,135,6818,324,51,59,1730,11464,13628,17659,5681,3996,108133,14564,150033,891,2999,2221,54005
216,2027,44564,1030,51246,6,21,0,447,13,487,728,21,31,261,21,1062,104,43,9,60,7,223,820,264,176,638,11,1909,4229,2735,1937,39409,1014,49324,730,3,110,3,23,869,91,29,13,292,6,431,649,234,176,3338,87,4484,419,91,20,300,14,844,92,17,13,39,0,161,1453,28,10,35,11,1537,856,643,401,13484,236,15620,2891,675,275,3566,145,7552,62,0,0,0,0,62,20,13,9,22,0,64,186,23,15,125,7,356,130,48,24,138,8,348,216,22,21,62,0,321,326,132,89,100,6,653,182,43,23,120,9,377,56,6,6,30,3,101,269,11,7,0,0,287,1134,745,466,10485,233,13063,49,0,6,18,3,76,95,11,15,17,0,138,155,20,12,104,3,294,164,5,7,13,0,189,52,6,0,3,0,61,146,36,32,277,4,495,6067,475,382,1191,117,8232,384,56,52,1565,9275,11332,20348,5627,3877,88445,11675,129972,1092,3208,2184,45160
217,2045,45768,1029,51929,3,21,7,199,4,234,659,15,38,166,9,887,67,15,11,34,0,127,983,360,189,672,29,2233,4301,2575,1900,39118,1022,48916,425,11,85,25,7,553,106,31,13,252,12,414,582,261,243,4375,79,5540,154,54,18,157,12,395,68,17,12,30,0,127,331,15,12,31,0,389,903,702,445,16977,303,19330,390,212,66,1105,31,1804,104,4,0,0,4,112,34,8,5,27,0,74,11,0,0,5,3,19,146,48,35,117,6,352,363,65,48,41,5,522,357,131,112,59,9,668,137,30,15,117,5,304,74,7,8,37,6,132,25,8,5,4,0,42,1235,763,562,12625,246,15431,9,3,0,3,0,15,155,16,25,18,0,214,88,8,14,83,0,193,139,9,13,0,0,161,67,0,7,0,0,74,160,58,37,323,13,591,1745,383,301,872,46,3347,129,43,47,1625,7826,9670,11670,5145,3725,92057,10106,122703,429,3132,2397,46229
297,0,6,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,8,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,12,3,0,10,3,28,0,0,0,0
299,127,1448,68,1889,0,3,0,24,0,27,275,5,3,8,0,291,13,4,0,3,0,20,48,17,15,29,3,112,405,138,103,1064,63,1773,41,4,0,0,0,45,31,9,5,0,0,45,77,27,13,109,8,234,39,11,5,19,0,74,8,5,0,0,0,13,134,8,6,0,0,148,107,53,26,408,21,615,111,29,15,89,6,250,34,0,0,0,0,34,16,9,0,11,0,36,9,0,0,0,0,9,22,4,0,16,0,42,38,4,3,3,0,48,45,12,4,10,4,75,24,3,0,12,0,39,26,0,0,0,0,26,30,0,4,0,0,34,100,28,22,319,17,486,10,3,0,0,0,13,10,0,0,0,0,10,21,4,0,0,0,25,18,0,0,0,0,18,96,0,0,0,0,96,11,3,0,23,0,37,668,53,29,66,25,841,42,5,3,38,1914,2002,2209,378,235,2654,2091,7567,61,230,123,1415
301,7044,59877,978,78813,11,38,29,596,14,688,2482,156,267,501,29,3435,484,90,47,187,11,819,2216,600,428,928,33,4205,26812,8860,6519,54842,1136,98169,1669,50,274,35,24,2052,802,125,87,499,17,1530,2581,935,672,9335,146,13669,688,282,117,735,20,1842,356,75,33,110,4,578,2233,100,80,85,17,2515,5743,2022,1499,19763,304,29331,1724,789,329,2718,59,5619,280,3,27,13,0,323,169,45,22,139,6,381,62,15,6,25,0,108,317,88,82,287,6,780,2924,339,239,98,49,3649,2685,784,607,242,30,4348,836,179,124,384,14,1537,472,91,76,244,10,893,575,77,24,15,12,703,6986,2259,1618,15706,286,26855,198,19,18,32,4,271,1880,144,130,42,5,2201,640,69,43,236,3,991,354,40,26,24,4,448,506,12,41,11,3,573,903,165,117,711,3,1899,9578,1585,1383,2766,158,15470,555,108,89,1119,9256,11127,61389,17259,12798,119856,11786,223088,2114,10899,8249,61799
302,6092,50734,880,67259,10,51,22,573,11,667,5097,218,300,587,52,6254,257,73,41,90,3,464,1178,482,276,800,24,2760,15202,7151,5183,47580,1004,76120,3866,93,467,44,32,4502,607,116,96,451,8,1278,1917,815,609,8768,110,12219,490,225,87,542,14,1358,322,66,32,90,0,510,7991,153,124,98,52,8418,3889,2089,1400,22335,327,30040,3382,1075,487,3738,86,8768,780,7,29,22,0,838,146,52,18,164,3,383,90,9,13,13,3,128,205,86,42,278,3,614,1548,177,125,81,20,1951,1697,545,504,157,20,2923,736,144,104,431,25,1440,341,50,47,131,11,580,1133,107,52,15,17,1324,4141,1940,1415,14753,247,22496,132,16,11,22,4,185,763,108,70,34,12,987,826,76,62,177,10,1151,726,47,42,24,4,843,593,29,38,20,8,688,488,154,96,664,11,1413,14166,1526,1552,2528,205,19977,641,112,103,1047,9580,11483,60951,14982,11245,107336,12002,206516,2186,9275,7437,53100
303,8476,59711,1128,83558,16,66,23,547,10,662,43600,514,995,844,275,46228,1024,140,81,193,16,1454,1945,697,376,1096,32,4146,21417,9671,6979,56843,1151,96061,4173,84,645,64,35,5001,1028,163,130,562,8,1891,3007,1140,834,10374,162,15517,2782,904,395,2016,58,6155,632,106,67,141,5,951,16120,265,216,141,105,16847,5427,2939,2068,26959,342,37735,3318,1211,525,4020,99,9173,6527,13,130,33,20,6723,601,194,94,345,19,1253,364,44,29,28,0,465,223,100,42,274,6,645,2486,240,208,79,42,3055,2376,725,562,200,28,3891,1307,232,178,536,22,2275,1189,118,96,304,16,1723,1434,118,60,27,17,1656,5677,2651,1902,18248,292,28770,1293,98,63,95,15,1564,1738,145,100,50,13,2046,1594,140,111,233,19,2097,1869,56,62,38,11,2036,5037,126,159,92,41,5455,646,191,122,882,11,1852,36591,2751,2425,3745,409,45921,1364,122,117,1051,15973,18627,154884,21481,16289,128490,19421,340565,4674,12263,10173,61231
304,5941,39817,469,54835,4,14,13,218,0,249,9741,272,406,444,67,10930,227,68,26,84,0,405,1719,483,298,732,17,3249,17365,6916,5086,38359,640,68366,1128,44,208,29,11,1420,939,146,85,443,9,1622,2521,817,580,6998,86,11002,359,142,89,437,8,1035,362,71,47,125,3,608,4181,107,91,75,21,4475,4149,2045,1436,18395,232,26257,1606,577,275,2247,35,4740,1211,10,58,20,0,1299,213,58,53,163,0,487,134,21,14,19,0,188,115,63,28,204,0,410,504,101,53,26,8,692,1313,466,348,140,11,2278,915,165,122,369,9,1580,550,53,65,142,6,816,220,36,29,4,3,292,4801,1872,1453,13662,146,21934,238,38,17,30,0,323,1987,182,133,30,3,2335,750,80,66,137,3,1036,974,40,22,33,7,1076,1850,28,71,36,16,2001,637,161,108,602,12,1520,13248,1453,1712,2213,122,18748,389,74,43,607,6827,7940,61177,13668,10735,85137,8262,178979,1699,8515,7046,40973
305,7333,49240,648,67653,22,49,26,373,8,478,11632,329,520,682,92,13255,392,131,59,184,3,769,1667,657,404,1044,27,3799,19419,8787,6549,52261,807,87823,1724,29,411,26,23,2213,1521,219,188,632,17,2577,2931,1025,755,8663,113,13487,1438,424,192,1255,73,3382,473,79,55,138,5,750,5574,179,123,122,36,6034,6425,3086,2189,28752,330,40782,4221,1287,554,4285,110,10457,2633,13,59,13,18,2736,231,83,52,356,0,722,113,21,9,25,0,168,183,150,59,329,8,729,874,122,90,48,12,1146,1934,472,407,138,18,2969,1097,239,178,543,12,2069,810,105,94,277,3,1289,305,50,16,14,6,391,5599,2457,1855,18719,235,28865,354,27,20,47,6,454,1039,141,125,56,0,1361,1515,81,93,253,16,1958,705,60,50,54,4,873,1354,33,70,19,5,1481,754,216,139,977,14,2100,21321,2130,2042,3348,184,29025,553,88,55,841,19058,20595,81567,18215,14120,115152,21156,250210,2137,11571,9719,56974
